user_id,install_date,event_date,country,device,ab_group,acquisition_channel,session_length,revenue
1022,2026-01-22,2026-01-23,IN,iOS,A,Ads,48,0
1022,2026-01-22,2026-01-29,IN,iOS,A,Ads,15,0
1023,2026-01-03,2026-01-03,DE,iOS,B,Ads,23,0
1023,2026-01-03,2026-01-05,DE,iOS,B,Ads,25,0
1023,2026-01-03,2026-01-06,DE,iOS,B,Ads,31,5
1023,2026-01-03,2026-01-08,DE,iOS,B,Ads,50,0
1024,2026-01-27,2026-01-28,DE,iOS,B,Organic,5,5
1024,2026-01-27,2026-01-29,DE,iOS,B,Organic,51,0
1024,2026-01-27,2026-01-30,DE,iOS,B,Organic,59,0
1024,2026-01-27,2026-02-02,DE,iOS,B,Organic,33,10
1024,2026-01-27,2026-02-03,DE,iOS,B,Organic,5,0
1025,2026-01-18,2026-01-19,FI,Android,A,Organic,57,10
1025,2026-01-18,2026-01-21,FI,Android,A,Organic,16,10
1026,2026-01-12,2026-01-12,IN,iOS,A,Influencer,38,3
1027,2026-01-01,2026-01-04,DE,iOS,B,Ads,33,0
1027,2026-01-01,2026-01-05,DE,iOS,B,Ads,46,5
1027,2026-01-01,2026-01-07,DE,iOS,B,Ads,30,5
1028,2026-01-22,2026-01-22,US,Android,A,Organic,25,0
1028,2026-01-22,2026-01-23,US,Android,A,Organic,21,5
1028,2026-01-22,2026-01-25,US,Android,A,Organic,54,10
1029,2026-01-12,2026-01-12,DE,Android,B,Ads,53,5
1031,2026-01-30,2026-01-30,FI,iOS,B,Organic,18,0
1031,2026-01-30,2026-02-01,FI,iOS,B,Organic,28,0
1031,2026-01-30,2026-02-02,FI,iOS,B,Organic,58,5
1031,2026-01-30,2026-02-03,FI,iOS,B,Organic,44,0
1031,2026-01-30,2026-02-04,FI,iOS,B,Organic,35,10
1031,2026-01-30,2026-02-05,FI,iOS,B,Organic,41,5
1031,2026-01-30,2026-02-06,FI,iOS,B,Organic,9,0
1032,2026-01-30,2026-01-30,US,iOS,B,Organic,14,0
1032,2026-01-30,2026-02-01,US,iOS,B,Organic,50,10
1033,2026-01-27,2026-01-27,DE,Android,B,Organic,10,10
1033,2026-01-27,2026-01-28,DE,Android,B,Organic,27,10
1033,2026-01-27,2026-01-29,DE,Android,B,Organic,58,0
1033,2026-01-27,2026-01-30,DE,Android,B,Organic,48,10
1034,2026-01-25,2026-01-26,DE,iOS,B,Influencer,14,0
1035,2026-01-17,2026-01-17,DE,iOS,A,Organic,19,5
1035,2026-01-17,2026-01-18,DE,iOS,A,Organic,53,0
1036,2026-01-16,2026-01-16,FI,iOS,A,Influencer,16,8
1036,2026-01-16,2026-01-17,FI,iOS,A,Influencer,51,3
1036,2026-01-16,2026-01-20,FI,iOS,A,Influencer,35,0
1037,2026-01-15,2026-01-15,FI,Android,B,Referral,31,0
1037,2026-01-15,2026-01-16,FI,Android,B,Referral,26,0
1037,2026-01-15,2026-01-18,FI,Android,B,Referral,55,10
1037,2026-01-15,2026-01-19,FI,Android,B,Referral,56,15
1037,2026-01-15,2026-01-20,FI,Android,B,Referral,47,0
1037,2026-01-15,2026-01-21,FI,Android,B,Referral,59,10
1038,2026-01-23,2026-01-23,IN,Android,B,Organic,37,0
1038,2026-01-23,2026-01-25,IN,Android,B,Organic,57,0
1038,2026-01-23,2026-01-28,IN,Android,B,Organic,20,10
1038,2026-01-23,2026-01-29,IN,Android,B,Organic,50,0
1039,2026-01-15,2026-01-15,DE,iOS,A,Referral,14,0
1042,2026-01-14,2026-01-15,DE,Android,A,Referral,54,15
1042,2026-01-14,2026-01-16,DE,Android,A,Referral,7,10
1042,2026-01-14,2026-01-17,DE,Android,A,Referral,25,0
1042,2026-01-14,2026-01-18,DE,Android,A,Referral,18,10
1042,2026-01-14,2026-01-19,DE,Android,A,Referral,13,15
1042,2026-01-14,2026-01-20,DE,Android,A,Referral,29,15
1043,2026-01-02,2026-01-04,DE,Android,A,Ads,52,2
1043,2026-01-02,2026-01-05,DE,Android,A,Ads,52,0
1043,2026-01-02,2026-01-07,DE,Android,A,Ads,31,2
1044,2026-01-11,2026-01-13,FI,Android,A,Organic,48,10
1044,2026-01-11,2026-01-14,FI,Android,A,Organic,28,10
1044,2026-01-11,2026-01-15,FI,Android,A,Organic,56,10
1045,2026-01-19,2026-01-19,IN,Android,B,Referral,54,10
1045,2026-01-19,2026-01-22,IN,Android,B,Referral,58,15
1045,2026-01-19,2026-01-23,IN,Android,B,Referral,42,15
1046,2026-01-07,2026-01-08,FI,Android,A,Ads,45,0
1046,2026-01-07,2026-01-10,FI,Android,A,Ads,17,0
1046,2026-01-07,2026-01-12,FI,Android,A,Ads,36,5
1046,2026-01-07,2026-01-13,FI,Android,A,Ads,53,0
1046,2026-01-07,2026-01-14,FI,Android,A,Ads,19,0
1047,2026-01-06,2026-01-09,FI,Android,A,Ads,41,0
1048,2026-01-28,2026-01-28,US,Android,B,Influencer,59,3
1048,2026-01-28,2026-01-29,US,Android,B,Influencer,7,0
1048,2026-01-28,2026-01-31,US,Android,B,Influencer,5,0
1049,2026-01-02,2026-01-03,US,Android,A,Organic,25,0
1049,2026-01-02,2026-01-05,US,Android,A,Organic,25,0
1049,2026-01-02,2026-01-06,US,Android,A,Organic,53,0
1050,2026-01-06,2026-01-07,IN,iOS,A,Ads,44,0
1050,2026-01-06,2026-01-08,IN,iOS,A,Ads,27,2
1051,2026-01-18,2026-01-18,DE,iOS,A,Organic,19,10
1051,2026-01-18,2026-01-19,DE,iOS,A,Organic,14,0
1052,2026-01-02,2026-01-02,FI,iOS,A,Organic,39,0
1052,2026-01-02,2026-01-03,FI,iOS,A,Organic,38,5
1052,2026-01-02,2026-01-06,FI,iOS,A,Organic,36,0
1054,2026-01-30,2026-01-30,US,iOS,B,Influencer,26,8
1054,2026-01-30,2026-02-04,US,iOS,B,Influencer,7,8
1054,2026-01-30,2026-02-05,US,iOS,B,Influencer,48,0
1054,2026-01-30,2026-02-06,US,iOS,B,Influencer,50,3
1055,2026-01-15,2026-01-15,FI,Android,A,Organic,24,10
1055,2026-01-15,2026-01-21,FI,Android,A,Organic,48,0
1056,2026-01-27,2026-01-27,DE,Android,B,Ads,59,0
1056,2026-01-27,2026-01-28,DE,Android,B,Ads,42,0
1057,2026-01-19,2026-01-19,US,iOS,B,Referral,21,10
1057,2026-01-19,2026-01-20,US,iOS,B,Referral,56,5
1057,2026-01-19,2026-01-21,US,iOS,B,Referral,37,15
1057,2026-01-19,2026-01-22,US,iOS,B,Referral,56,0
1057,2026-01-19,2026-01-25,US,iOS,B,Referral,5,10
1057,2026-01-19,2026-01-27,US,iOS,B,Referral,50,0
1058,2026-01-02,2026-01-03,US,Android,A,Referral,30,10
1058,2026-01-02,2026-01-04,US,Android,A,Referral,51,15
1058,2026-01-02,2026-01-05,US,Android,A,Referral,40,0
1058,2026-01-02,2026-01-06,US,Android,A,Referral,52,5
1058,2026-01-02,2026-01-07,US,Android,A,Referral,40,15
1058,2026-01-02,2026-01-09,US,Android,A,Referral,22,10
1059,2026-01-20,2026-01-25,US,iOS,B,Ads,54,2
1060,2026-01-25,2026-01-25,IN,iOS,A,Ads,7,2
1061,2026-01-06,2026-01-08,DE,iOS,B,Ads,18,0
1063,2026-01-24,2026-01-24,IN,iOS,A,Organic,18,0
1064,2026-01-15,2026-01-15,IN,Android,A,Organic,39,0
1064,2026-01-15,2026-01-16,IN,Android,A,Organic,6,0
1064,2026-01-15,2026-01-17,IN,Android,A,Organic,52,10
1064,2026-01-15,2026-01-18,IN,Android,A,Organic,49,10
1065,2026-01-28,2026-01-28,IN,iOS,A,Influencer,58,0
1066,2026-01-30,2026-01-30,US,iOS,A,Referral,39,10
1067,2026-01-23,2026-01-24,DE,iOS,A,Ads,18,5
1067,2026-01-23,2026-01-25,DE,iOS,A,Ads,50,0
1067,2026-01-23,2026-01-28,DE,iOS,A,Ads,40,0
1068,2026-01-10,2026-01-11,IN,Android,B,Ads,39,0
1069,2026-01-19,2026-01-19,FI,Android,B,Organic,56,0
1070,2026-01-17,2026-01-17,DE,Android,B,Ads,16,5
1071,2026-01-05,2026-01-06,FI,iOS,B,Organic,35,0
1071,2026-01-05,2026-01-09,FI,iOS,B,Organic,47,0
1071,2026-01-05,2026-01-10,FI,iOS,B,Organic,17,0
1071,2026-01-05,2026-01-11,FI,iOS,B,Organic,52,0
1072,2026-01-29,2026-01-31,DE,iOS,B,Referral,27,15
1073,2026-01-04,2026-01-04,FI,Android,B,Ads,41,0
1073,2026-01-04,2026-01-05,FI,Android,B,Ads,14,0
1074,2026-01-10,2026-01-10,US,Android,B,Organic,56,5
1074,2026-01-10,2026-01-11,US,Android,B,Organic,52,0
1074,2026-01-10,2026-01-12,US,Android,B,Organic,11,5
1074,2026-01-10,2026-01-13,US,Android,B,Organic,57,10
1074,2026-01-10,2026-01-14,US,Android,B,Organic,30,0
1074,2026-01-10,2026-01-15,US,Android,B,Organic,32,0
1075,2026-01-24,2026-01-24,IN,Android,A,Referral,15,0
1075,2026-01-24,2026-01-25,IN,Android,A,Referral,28,0
1076,2026-01-17,2026-01-17,FI,Android,A,Organic,39,5
1076,2026-01-17,2026-01-20,FI,Android,A,Organic,26,0
1076,2026-01-17,2026-01-21,FI,Android,A,Organic,30,0
1076,2026-01-17,2026-01-22,FI,Android,A,Organic,33,0
1076,2026-01-17,2026-01-23,FI,Android,A,Organic,7,10
1077,2026-01-10,2026-01-10,DE,Android,B,Ads,51,2
1077,2026-01-10,2026-01-12,DE,Android,B,Ads,20,2
1077,2026-01-10,2026-01-14,DE,Android,B,Ads,7,5
1077,2026-01-10,2026-01-15,DE,Android,B,Ads,53,2
1078,2026-01-17,2026-01-17,IN,Android,B,Organic,58,0
1078,2026-01-17,2026-01-20,IN,Android,B,Organic,31,0
1078,2026-01-17,2026-01-23,IN,Android,B,Organic,54,0
1079,2026-01-28,2026-01-28,IN,iOS,A,Ads,10,0
1079,2026-01-28,2026-01-31,IN,iOS,A,Ads,14,0
1080,2026-01-20,2026-01-21,DE,Android,A,Influencer,23,0
1081,2026-01-24,2026-01-25,FI,iOS,A,Ads,22,2
1081,2026-01-24,2026-01-26,FI,iOS,A,Ads,38,0
1082,2026-01-05,2026-01-05,US,iOS,A,Organic,38,10
1082,2026-01-05,2026-01-07,US,iOS,A,Organic,40,0
1082,2026-01-05,2026-01-10,US,iOS,A,Organic,50,0
1082,2026-01-05,2026-01-11,US,iOS,A,Organic,6,10
1082,2026-01-05,2026-01-12,US,iOS,A,Organic,43,0
1083,2026-01-02,2026-01-02,US,Android,B,Organic,11,10
1084,2026-01-06,2026-01-06,FI,Android,A,Influencer,36,3
1084,2026-01-06,2026-01-07,FI,Android,A,Influencer,42,0
1084,2026-01-06,2026-01-08,FI,Android,A,Influencer,32,3
1084,2026-01-06,2026-01-09,FI,Android,A,Influencer,35,8
1084,2026-01-06,2026-01-10,FI,Android,A,Influencer,50,3
1084,2026-01-06,2026-01-11,FI,Android,A,Influencer,38,0
1084,2026-01-06,2026-01-12,FI,Android,A,Influencer,42,3
1085,2026-01-21,2026-01-21,IN,iOS,B,Ads,13,0
1087,2026-01-13,2026-01-14,IN,Android,B,Ads,30,2
1087,2026-01-13,2026-01-15,IN,Android,B,Ads,18,5
1089,2026-01-11,2026-01-12,FI,iOS,A,Ads,45,5
1090,2026-01-11,2026-01-12,IN,iOS,B,Organic,25,0
1090,2026-01-11,2026-01-13,IN,iOS,B,Organic,42,0
1090,2026-01-11,2026-01-15,IN,iOS,B,Organic,58,0
1090,2026-01-11,2026-01-17,IN,iOS,B,Organic,33,5
1091,2026-01-16,2026-01-16,DE,Android,B,Ads,25,5
1091,2026-01-16,2026-01-19,DE,Android,B,Ads,6,0
1092,2026-01-11,2026-01-14,IN,iOS,B,Ads,15,0
1092,2026-01-11,2026-01-16,IN,iOS,B,Ads,46,0
1093,2026-01-19,2026-01-21,US,Android,A,Referral,49,10
1093,2026-01-19,2026-01-23,US,Android,A,Referral,5,0
1094,2026-01-15,2026-01-15,IN,iOS,B,Ads,15,0
1094,2026-01-15,2026-01-16,IN,iOS,B,Ads,45,0
1097,2026-01-23,2026-01-24,FI,Android,B,Influencer,24,0
1097,2026-01-23,2026-01-27,FI,Android,B,Influencer,31,0
1098,2026-01-16,2026-01-18,FI,Android,B,Ads,17,5
1098,2026-01-16,2026-01-20,FI,Android,B,Ads,52,5
1099,2026-01-11,2026-01-12,US,iOS,A,Referral,45,5
1099,2026-01-11,2026-01-14,US,iOS,A,Referral,45,0
1099,2026-01-11,2026-01-15,US,iOS,A,Referral,10,0
1099,2026-01-11,2026-01-17,US,iOS,A,Referral,38,5
1100,2026-01-22,2026-01-22,FI,iOS,A,Referral,21,10
1101,2026-01-16,2026-01-22,FI,iOS,B,Ads,45,0
1102,2026-01-08,2026-01-09,IN,Android,A,Influencer,48,0
1103,2026-01-04,2026-01-04,DE,iOS,B,Ads,37,2
1103,2026-01-04,2026-01-05,DE,iOS,B,Ads,50,2
1103,2026-01-04,2026-01-06,DE,iOS,B,Ads,5,5
1103,2026-01-04,2026-01-09,DE,iOS,B,Ads,9,0
1104,2026-01-08,2026-01-10,FI,Android,A,Ads,6,0
1104,2026-01-08,2026-01-14,FI,Android,A,Ads,6,0
1104,2026-01-08,2026-01-15,FI,Android,A,Ads,14,0
1105,2026-01-04,2026-01-04,FI,iOS,A,Referral,26,5
1105,2026-01-04,2026-01-06,FI,iOS,A,Referral,54,5
1105,2026-01-04,2026-01-08,FI,iOS,A,Referral,39,5
1106,2026-01-24,2026-01-25,FI,iOS,A,Referral,18,10
1106,2026-01-24,2026-01-27,FI,iOS,A,Referral,36,10
1106,2026-01-24,2026-01-28,FI,iOS,A,Referral,43,10
1106,2026-01-24,2026-01-29,FI,iOS,A,Referral,19,5
1106,2026-01-24,2026-01-31,FI,iOS,A,Referral,36,15
1107,2026-01-25,2026-01-25,IN,iOS,B,Organic,12,5
1107,2026-01-25,2026-01-26,IN,iOS,B,Organic,39,5
1108,2026-01-03,2026-01-03,DE,iOS,A,Ads,16,2
1109,2026-01-03,2026-01-03,US,iOS,A,Organic,50,5
1109,2026-01-03,2026-01-05,US,iOS,A,Organic,43,0
1109,2026-01-03,2026-01-06,US,iOS,A,Organic,57,0
1109,2026-01-03,2026-01-09,US,iOS,A,Organic,50,10
1109,2026-01-03,2026-01-10,US,iOS,A,Organic,23,0
1110,2026-01-27,2026-01-29,IN,iOS,B,Referral,50,10
1112,2026-01-18,2026-01-18,DE,iOS,B,Ads,16,0
1113,2026-01-29,2026-01-30,DE,Android,B,Ads,8,0
1113,2026-01-29,2026-02-04,DE,Android,B,Ads,42,0
1114,2026-01-26,2026-01-27,IN,iOS,A,Ads,35,0
1115,2026-01-19,2026-01-19,US,iOS,A,Referral,55,5
1115,2026-01-19,2026-01-20,US,iOS,A,Referral,14,0
1115,2026-01-19,2026-01-21,US,iOS,A,Referral,40,10
1116,2026-01-19,2026-01-19,IN,Android,A,Organic,23,10
1116,2026-01-19,2026-01-21,IN,Android,A,Organic,29,10
1117,2026-01-21,2026-01-21,DE,iOS,A,Influencer,9,0
1117,2026-01-21,2026-01-22,DE,iOS,A,Influencer,51,0
1117,2026-01-21,2026-01-24,DE,iOS,A,Influencer,10,0
1117,2026-01-21,2026-01-25,DE,iOS,A,Influencer,55,0
1118,2026-01-05,2026-01-05,US,Android,A,Ads,47,2
1118,2026-01-05,2026-01-09,US,Android,A,Ads,41,0
1118,2026-01-05,2026-01-13,US,Android,A,Ads,41,2
1119,2026-01-18,2026-01-18,DE,Android,B,Referral,14,15
1119,2026-01-18,2026-01-19,DE,Android,B,Referral,18,5
1119,2026-01-18,2026-01-20,DE,Android,B,Referral,48,10
1120,2026-01-28,2026-01-29,US,iOS,A,Ads,24,0
1120,2026-01-28,2026-02-02,US,iOS,A,Ads,20,2
1121,2026-01-10,2026-01-13,FI,Android,A,Ads,51,0
1122,2026-01-29,2026-01-29,DE,Android,A,Ads,15,0
1122,2026-01-29,2026-01-30,DE,Android,A,Ads,48,0
1122,2026-01-29,2026-02-06,DE,Android,A,Ads,14,0
1123,2026-01-22,2026-01-23,DE,iOS,B,Ads,42,0
1123,2026-01-22,2026-01-24,DE,iOS,B,Ads,37,5
1123,2026-01-22,2026-01-25,DE,iOS,B,Ads,7,0
1123,2026-01-22,2026-01-26,DE,iOS,B,Ads,20,5
1124,2026-01-21,2026-01-21,IN,Android,B,Organic,32,0
1125,2026-01-06,2026-01-07,DE,iOS,A,Influencer,56,0
1125,2026-01-06,2026-01-08,DE,iOS,A,Influencer,53,3
1126,2026-01-01,2026-01-02,DE,iOS,B,Organic,12,0
1126,2026-01-01,2026-01-03,DE,iOS,B,Organic,28,10
1127,2026-01-05,2026-01-05,FI,iOS,B,Ads,7,5
1127,2026-01-05,2026-01-11,FI,iOS,B,Ads,33,5
1130,2026-01-26,2026-01-26,FI,iOS,B,Organic,49,10
1130,2026-01-26,2026-01-27,FI,iOS,B,Organic,40,10
1130,2026-01-26,2026-01-28,FI,iOS,B,Organic,33,0
1130,2026-01-26,2026-01-29,FI,iOS,B,Organic,31,5
1131,2026-01-14,2026-01-14,FI,iOS,B,Referral,8,5
1132,2026-01-02,2026-01-02,FI,Android,B,Influencer,13,0
1133,2026-01-17,2026-01-17,US,iOS,A,Ads,11,0
1133,2026-01-17,2026-01-18,US,iOS,A,Ads,21,0
1134,2026-01-14,2026-01-15,IN,iOS,A,Organic,21,10
1134,2026-01-14,2026-01-16,IN,iOS,A,Organic,43,0
1134,2026-01-14,2026-01-17,IN,iOS,A,Organic,54,5
1134,2026-01-14,2026-01-18,IN,iOS,A,Organic,28,0
1134,2026-01-14,2026-01-19,IN,iOS,A,Organic,12,0
1134,2026-01-14,2026-01-21,IN,iOS,A,Organic,53,0
1135,2026-01-26,2026-01-26,US,Android,B,Organic,10,0
1135,2026-01-26,2026-01-27,US,Android,B,Organic,35,0
1136,2026-01-13,2026-01-13,DE,Android,A,Organic,32,0
1136,2026-01-13,2026-01-14,DE,Android,A,Organic,10,5
1136,2026-01-13,2026-01-16,DE,Android,A,Organic,19,5
1137,2026-01-27,2026-01-29,US,Android,A,Organic,50,5
1137,2026-01-27,2026-01-31,US,Android,A,Organic,5,5
1137,2026-01-27,2026-02-01,US,Android,A,Organic,12,5
1138,2026-01-09,2026-01-09,US,Android,B,Organic,22,10
1138,2026-01-09,2026-01-10,US,Android,B,Organic,36,0
1138,2026-01-09,2026-01-11,US,Android,B,Organic,58,10
1139,2026-01-26,2026-01-27,DE,Android,A,Organic,18,0
1139,2026-01-26,2026-01-28,DE,Android,A,Organic,50,5
1139,2026-01-26,2026-01-29,DE,Android,A,Organic,21,0
1139,2026-01-26,2026-01-30,DE,Android,A,Organic,58,10
1140,2026-01-25,2026-01-26,DE,Android,B,Ads,35,5
1140,2026-01-25,2026-01-30,DE,Android,B,Ads,48,5
1140,2026-01-25,2026-02-01,DE,Android,B,Ads,22,0
1141,2026-01-15,2026-01-15,DE,Android,B,Referral,5,10
1141,2026-01-15,2026-01-16,DE,Android,B,Referral,35,5
1142,2026-01-25,2026-01-25,US,iOS,B,Ads,43,5
1143,2026-01-22,2026-01-22,US,Android,A,Organic,45,0
1144,2026-01-15,2026-01-15,DE,Android,A,Organic,46,0
1145,2026-01-24,2026-01-24,IN,Android,A,Organic,34,0
1145,2026-01-24,2026-01-26,IN,Android,A,Organic,53,10
1145,2026-01-24,2026-01-28,IN,Android,A,Organic,5,5
1146,2026-01-30,2026-01-30,IN,iOS,A,Influencer,12,8
1148,2026-01-16,2026-01-16,DE,Android,B,Referral,28,5
1148,2026-01-16,2026-01-17,DE,Android,B,Referral,50,15
1148,2026-01-16,2026-01-18,DE,Android,B,Referral,53,10
1149,2026-01-29,2026-01-29,FI,Android,A,Organic,5,0
1149,2026-01-29,2026-01-31,FI,Android,A,Organic,48,0
1151,2026-01-26,2026-01-26,FI,iOS,B,Organic,19,10
1151,2026-01-26,2026-01-28,FI,iOS,B,Organic,18,0
1151,2026-01-26,2026-01-29,FI,iOS,B,Organic,47,0
1151,2026-01-26,2026-01-30,FI,iOS,B,Organic,12,10
1151,2026-01-26,2026-01-31,FI,iOS,B,Organic,20,5
1151,2026-01-26,2026-02-01,FI,iOS,B,Organic,20,5
1151,2026-01-26,2026-02-02,FI,iOS,B,Organic,32,10
1151,2026-01-26,2026-02-03,FI,iOS,B,Organic,49,0
1152,2026-01-04,2026-01-04,DE,iOS,A,Referral,33,15
1152,2026-01-04,2026-01-05,DE,iOS,A,Referral,51,15
1152,2026-01-04,2026-01-06,DE,iOS,A,Referral,50,10
1152,2026-01-04,2026-01-07,DE,iOS,A,Referral,59,15
1153,2026-01-01,2026-01-01,DE,Android,B,Organic,45,0
1154,2026-01-08,2026-01-08,DE,iOS,A,Influencer,27,8
1155,2026-01-17,2026-01-18,US,Android,B,Influencer,7,8
1155,2026-01-17,2026-01-21,US,Android,B,Influencer,11,3
1155,2026-01-17,2026-01-24,US,Android,B,Influencer,52,8
1156,2026-01-03,2026-01-04,FI,iOS,A,Referral,25,10
1156,2026-01-03,2026-01-05,FI,iOS,A,Referral,37,15
1156,2026-01-03,2026-01-06,FI,iOS,A,Referral,39,5
1156,2026-01-03,2026-01-07,FI,iOS,A,Referral,31,10
1156,2026-01-03,2026-01-08,FI,iOS,A,Referral,33,15
1157,2026-01-29,2026-01-29,IN,iOS,B,Ads,33,5
1157,2026-01-29,2026-01-30,IN,iOS,B,Ads,16,0
1157,2026-01-29,2026-01-31,IN,iOS,B,Ads,44,5
1157,2026-01-29,2026-02-04,IN,iOS,B,Ads,5,0
1158,2026-01-20,2026-01-24,IN,Android,B,Ads,9,0
1158,2026-01-20,2026-01-27,IN,Android,B,Ads,14,2
1160,2026-01-15,2026-01-19,US,Android,A,Ads,22,0
1160,2026-01-15,2026-01-20,US,Android,A,Ads,54,5
1161,2026-01-24,2026-01-25,US,Android,A,Referral,44,5
1161,2026-01-24,2026-01-26,US,Android,A,Referral,31,5
1162,2026-01-22,2026-01-22,DE,iOS,A,Organic,53,5
1162,2026-01-22,2026-01-23,DE,iOS,A,Organic,42,10
1162,2026-01-22,2026-01-24,DE,iOS,A,Organic,57,0
1162,2026-01-22,2026-01-26,DE,iOS,A,Organic,26,5
1162,2026-01-22,2026-01-27,DE,iOS,A,Organic,19,0
1163,2026-01-14,2026-01-14,IN,iOS,B,Organic,52,5
1163,2026-01-14,2026-01-15,IN,iOS,B,Organic,32,5
1163,2026-01-14,2026-01-16,IN,iOS,B,Organic,27,10
1163,2026-01-14,2026-01-17,IN,iOS,B,Organic,6,0
1163,2026-01-14,2026-01-18,IN,iOS,B,Organic,38,5
1163,2026-01-14,2026-01-19,IN,iOS,B,Organic,29,10
1164,2026-01-26,2026-01-27,US,iOS,B,Influencer,31,0
1164,2026-01-26,2026-01-28,US,iOS,B,Influencer,17,0
1164,2026-01-26,2026-01-29,US,iOS,B,Influencer,18,0
1164,2026-01-26,2026-01-30,US,iOS,B,Influencer,12,0
1164,2026-01-26,2026-01-31,US,iOS,B,Influencer,53,8
1165,2026-01-28,2026-01-29,DE,Android,A,Organic,45,5
1165,2026-01-28,2026-01-30,DE,Android,A,Organic,25,0
1165,2026-01-28,2026-01-31,DE,Android,A,Organic,27,5
1166,2026-01-23,2026-01-24,IN,iOS,B,Organic,36,0
1166,2026-01-23,2026-01-25,IN,iOS,B,Organic,19,5
1166,2026-01-23,2026-01-28,IN,iOS,B,Organic,39,5
1166,2026-01-23,2026-01-29,IN,iOS,B,Organic,8,0
1166,2026-01-23,2026-01-31,IN,iOS,B,Organic,26,5
1167,2026-01-14,2026-01-14,FI,Android,A,Organic,18,5
1168,2026-01-24,2026-01-25,DE,iOS,A,Ads,36,0
1169,2026-01-02,2026-01-02,US,Android,B,Referral,51,15
1169,2026-01-02,2026-01-03,US,Android,B,Referral,17,10
1169,2026-01-02,2026-01-04,US,Android,B,Referral,42,10
1169,2026-01-02,2026-01-05,US,Android,B,Referral,57,10
1169,2026-01-02,2026-01-06,US,Android,B,Referral,8,0
1169,2026-01-02,2026-01-07,US,Android,B,Referral,29,5
1169,2026-01-02,2026-01-08,US,Android,B,Referral,58,5
1172,2026-01-14,2026-01-14,DE,Android,A,Referral,51,0
1172,2026-01-14,2026-01-15,DE,Android,A,Referral,15,10
1172,2026-01-14,2026-01-17,DE,Android,A,Referral,38,5
1172,2026-01-14,2026-01-18,DE,Android,A,Referral,9,0
1172,2026-01-14,2026-01-19,DE,Android,A,Referral,42,15
1173,2026-01-27,2026-01-27,US,Android,A,Ads,34,0
1173,2026-01-27,2026-01-31,US,Android,A,Ads,52,0
1173,2026-01-27,2026-02-02,US,Android,A,Ads,50,0
1174,2026-01-24,2026-01-24,FI,iOS,B,Referral,29,5
1174,2026-01-24,2026-01-25,FI,iOS,B,Referral,29,5
1175,2026-01-19,2026-01-19,IN,Android,B,Organic,19,10
1175,2026-01-19,2026-01-20,IN,Android,B,Organic,24,0
1175,2026-01-19,2026-01-22,IN,Android,B,Organic,12,0
1175,2026-01-19,2026-01-23,IN,Android,B,Organic,49,0
1175,2026-01-19,2026-01-24,IN,Android,B,Organic,26,0
1175,2026-01-19,2026-01-25,IN,Android,B,Organic,25,0
1175,2026-01-19,2026-01-27,IN,Android,B,Organic,11,0
1177,2026-01-03,2026-01-06,DE,Android,B,Influencer,5,0
1177,2026-01-03,2026-01-07,DE,Android,B,Influencer,57,8
1178,2026-01-15,2026-01-15,FI,iOS,A,Ads,51,2
1178,2026-01-15,2026-01-17,FI,iOS,A,Ads,23,0
1178,2026-01-15,2026-01-19,FI,iOS,A,Ads,28,0
1178,2026-01-15,2026-01-20,FI,iOS,A,Ads,46,2
1179,2026-01-23,2026-01-23,US,iOS,A,Ads,37,5
1181,2026-01-11,2026-01-11,IN,iOS,A,Organic,14,5
1181,2026-01-11,2026-01-13,IN,iOS,A,Organic,54,5
1182,2026-01-15,2026-01-15,US,Android,A,Organic,47,10
1182,2026-01-15,2026-01-16,US,Android,A,Organic,28,0
1183,2026-01-28,2026-01-28,US,Android,A,Referral,58,5
1183,2026-01-28,2026-01-29,US,Android,A,Referral,42,5
1183,2026-01-28,2026-01-30,US,Android,A,Referral,35,15
1183,2026-01-28,2026-01-31,US,Android,A,Referral,51,10
1183,2026-01-28,2026-02-01,US,Android,A,Referral,40,15
1183,2026-01-28,2026-02-02,US,Android,A,Referral,29,0
1184,2026-01-13,2026-01-13,IN,Android,B,Organic,26,0
1184,2026-01-13,2026-01-14,IN,Android,B,Organic,18,0
1184,2026-01-13,2026-01-15,IN,Android,B,Organic,38,0
1184,2026-01-13,2026-01-16,IN,Android,B,Organic,26,10
1184,2026-01-13,2026-01-17,IN,Android,B,Organic,42,0
1185,2026-01-18,2026-01-18,IN,Android,B,Organic,10,10
1185,2026-01-18,2026-01-20,IN,Android,B,Organic,31,0
1185,2026-01-18,2026-01-21,IN,Android,B,Organic,20,5
1185,2026-01-18,2026-01-22,IN,Android,B,Organic,19,0
1185,2026-01-18,2026-01-23,IN,Android,B,Organic,35,5
1185,2026-01-18,2026-01-25,IN,Android,B,Organic,13,5
1186,2026-01-26,2026-01-26,FI,Android,A,Ads,13,0
1187,2026-01-06,2026-01-06,DE,iOS,A,Ads,25,0
1188,2026-01-03,2026-01-03,IN,Android,B,Ads,21,0
1188,2026-01-03,2026-01-05,IN,Android,B,Ads,14,5
1189,2026-01-19,2026-01-19,IN,iOS,B,Ads,59,2
1189,2026-01-19,2026-01-20,IN,iOS,B,Ads,59,0
1189,2026-01-19,2026-01-22,IN,iOS,B,Ads,20,5
1189,2026-01-19,2026-01-25,IN,iOS,B,Ads,59,2
1190,2026-01-15,2026-01-16,DE,iOS,B,Organic,34,5
